idx, tickerID, time, open, high, low, close, volume, wap, count, green, median
316.0, 1000.0, 1538063090.0, 170.02, 170.04, 170.01, 170.04, 4.0, 170.03, 4.0, 1, 170.01
317.0, 1000.0, 1538063095.0, 170.03, 170.04, 170.02, 170.03, 46.0, 170.04, 23.0, 0, 170.01
318.0, 1000.0, 1538063100.0, 170.03, 170.06, 170.02, 170.06, 42.0, 170.04, 16.0, 1, 170.11
319.0, 1000.0, 1538063105.0, 170.08, 170.09, 170.06, 170.09, 123.0, 170.08, 21.0, 1, 170.11
320.0, 1000.0, 1538063110.0, 170.1, 170.14, 170.1, 170.13, 82.0, 170.12, 25.0, 1, 170.11
321.0, 1000.0, 1538063115.0, 170.13, 170.13, 170.07, 170.09, 107.0, 170.1, 45.0, 0, 170.11
322.0, 1000.0, 1538063120.0, 170.09, 170.1, 170.06, 170.06, 13.0, 170.08, 6.0, 0, 170.11
323.0, 1000.0, 1538063125.0, 170.08, 170.08, 170.07, 170.08, 18.0, 170.08, 12.0, 0, 170.11
324.0, 1000.0, 1538063130.0, 170.08, 170.09, 170.06, 170.08, 19.0, 170.08, 11.0, 0, 170.11
325.0, 1000.0, 1538063135.0, 170.1, 170.12, 170.1, 170.11, 25.0, 170.11, 19.0, 1, 170.11
326.0, 1000.0, 1538063140.0, 170.12, 170.13, 170.1, 170.1, 40.0, 170.11, 22.0, 0, 170.11
327.0, 1000.0, 1538063145.0, 170.1, 170.17, 170.1, 170.16, 62.0, 170.15, 33.0, 1, 170.11
328.0, 1000.0, 1538063150.0, 170.16, 170.17, 170.15, 170.17, 55.0, 170.16, 16.0, 1, 170.11
329.0, 1000.0, 1538063155.0, 170.16, 170.16, 170.14, 170.14, 23.0, 170.15, 20.0, 0, 170.11
330.0, 1000.0, 1538063160.0, 170.14, 170.15, 170.14, 170.14, 16.0, 170.14, 9.0, 0, 170.15
331.0, 1000.0, 1538063165.0, 170.15, 170.16, 170.13, 170.16, 71.0, 170.15, 38.0, 1, 170.15
332.0, 1000.0, 1538063170.0, 170.16, 170.19, 170.15, 170.18, 42.0, 170.18, 27.0, 1, 170.15
333.0, 1000.0, 1538063175.0, 170.19, 170.24, 170.19, 170.23, 62.0, 170.21, 37.0, 1, 170.15
334.0, 1000.0, 1538063180.0, 170.23, 170.25, 170.2, 170.23, 192.0, 170.22, 64.0, 0, 170.15
335.0, 1000.0, 1538063185.0, 170.2, 170.2, 170.18, 170.18, 40.0, 170.19, 26.0, 0, 170.15
336.0, 1000.0, 1538063190.0, 170.18, 170.18, 170.17, 170.17, 10.0, 170.17, 7.0, 0, 170.15
337.0, 1000.0, 1538063195.0, 170.16, 170.17, 170.15, 170.16, 27.0, 170.16, 8.0, 0, 170.15
338.0, 1000.0, 1538063200.0, 170.15, 170.16, 170.07, 170.11, 138.0, 170.09, 73.0, 0, 170.15
339.0, 1000.0, 1538063205.0, 170.11, 170.13, 170.09, 170.1, 35.0, 170.1, 16.0, 0, 170.15
340.0, 1000.0, 1538063210.0, 170.11, 170.11, 170.07, 170.07, 21.0, 170.08, 14.0, 0, 170.15
341.0, 1000.0, 1538063215.0, 170.08, 170.09, 170.07, 170.08, 63.0, 170.08, 27.0, 0, 170.15
342.0, 1000.0, 1538063220.0, 170.09, 170.14, 170.09, 170.13, 25.0, 170.12, 25.0, 1, 170.13
343.0, 1000.0, 1538063225.0, 170.14, 170.18, 170.13, 170.18, 38.0, 170.16, 20.0, 1, 170.13
344.0, 1000.0, 1538063230.0, 170.17, 170.18, 170.14, 170.18, 23.0, 170.16, 21.0, 1, 170.13
345.0, 1000.0, 1538063235.0, 170.18, 170.18, 170.08, 170.09, 63.0, 170.12, 45.0, 0, 170.13
346.0, 1000.0, 1538063240.0, 170.09, 170.12, 170.08, 170.1, 30.0, 170.11, 20.0, 1, 170.13
347.0, 1000.0, 1538063245.0, 170.11, 170.14, 170.11, 170.14, 14.0, 170.12, 12.0, 1, 170.13
348.0, 1000.0, 1538063250.0, 170.14, 170.14, 170.12, 170.14, 14.0, 170.13, 13.0, 0, 170.13
349.0, 1000.0, 1538063255.0, 170.14, 170.16, 170.13, 170.13, 38.0, 170.14, 10.0, 0, 170.13
350.0, 1000.0, 1538063260.0, 170.13, 170.13, 170.1, 170.1, 38.0, 170.12, 20.0, 0, 170.13
351.0, 1000.0, 1538063265.0, 170.1, 170.2, 170.07, 170.16, 205.0, 170.17, 75.0, 1, 170.13
352.0, 1000.0, 1538063270.0, 170.16, 170.17, 170.13, 170.13, 49.0, 170.15, 18.0, 0, 170.13
353.0, 1000.0, 1538063275.0, 170.11, 170.13, 170.1, 170.13, 16.0, 170.11, 15.0, 1, 170.13
354.0, 1000.0, 1538063280.0, 170.14, 170.15, 170.09, 170.11, 34.0, 170.13, 30.0, 0, 170.13
355.0, 1000.0, 1538063285.0, 170.12, 170.13, 170.11, 170.13, 32.0, 170.12, 20.0, 1, 170.13
356.0, 1000.0, 1538063290.0, 170.1, 170.12, 170.1, 170.1, 17.0, 170.1, 7.0, 0, 170.13
357.0, 1000.0, 1538063300.0, 170.13, 170.13, 170.1, 170.11, 11.0, 170.12, 4.0, 0, 170.13
358.0, 1000.0, 1538063305.0, 170.13, 170.19, 170.13, 170.18, 51.0, 170.16, 28.0, 1, 170.13
359.0, 1000.0, 1538063310.0, 170.17, 170.18, 170.16, 170.16, 35.0, 170.17, 13.0, 0, 170.13
360.0, 1000.0, 1538063315.0, 170.15, 170.16, 170.12, 170.12, 25.0, 170.14, 21.0, 0, 170.13
361.0, 1000.0, 1538063320.0, 170.12, 170.12, 170.12, 170.12, 2.0, 170.12, 2.0, 0, 170.13
362.0, 1000.0, 1538063325.0, 170.12, 170.14, 170.11, 170.13, 25.0, 170.13, 6.0, 1, 170.13
363.0, 1000.0, 1538063330.0, 170.12, 170.12, 170.09, 170.09, 39.0, 170.11, 6.0, 0, 170.13
364.0, 1000.0, 1538063335.0, 170.1, 170.1, 170.08, 170.09, 10.0, 170.09, 6.0, 0, 170.13
365.0, 1000.0, 1538063340.0, 170.08, 170.13, 170.08, 170.13, 26.0, 170.09, 11.0, 1, 170.08
366.0, 1000.0, 1538063345.0, 170.12, 170.12, 170.1, 170.1, 4.0, 170.1, 4.0, 0, 170.08
367.0, 1000.0, 1538063350.0, 170.09, 170.1, 170.08, 170.09, 16.0, 170.09, 7.0, 0, 170.08
368.0, 1000.0, 1538063355.0, 170.11, 170.11, 170.09, 170.1, 7.0, 170.1, 5.0, 0, 170.08
369.0, 1000.0, 1538063360.0, 170.09, 170.11, 170.09, 170.1, 7.0, 170.1, 6.0, 1, 170.08
370.0, 1000.0, 1538063365.0, 170.11, 170.11, 170.08, 170.1, 10.0, 170.09, 9.0, 0, 170.08
371.0, 1000.0, 1538063370.0, 170.08, 170.09, 170.06, 170.08, 28.0, 170.08, 14.0, 0, 170.08
372.0, 1000.0, 1538063375.0, 170.09, 170.09, 170.07, 170.07, 11.0, 170.08, 6.0, 0, 170.08
373.0, 1000.0, 1538063380.0, 170.07, 170.07, 170.05, 170.05, 8.0, 170.06, 7.0, 0, 170.08
374.0, 1000.0, 1538063385.0, 170.06, 170.06, 170.01, 170.03, 52.0, 170.03, 26.0, 0, 170.08
375.0, 1000.0, 1538063390.0, 170.03, 170.07, 170.02, 170.06, 44.0, 170.04, 22.0, 1, 170.08
376.0, 1000.0, 1538063395.0, 170.06, 170.06, 170.06, 170.06, 5.0, 170.06, 2.0, 0, 170.08
377.0, 1000.0, 1538063400.0, 170.05, 170.07, 170.05, 170.07, 27.0, 170.06, 17.0, 1, 170.04
378.0, 1000.0, 1538063405.0, 170.06, 170.07, 170.06, 170.06, 50.0, 170.07, 24.0, 0, 170.04
379.0, 1000.0, 1538063410.0, 170.05, 170.06, 170.04, 170.05, 6.0, 170.05, 6.0, 0, 170.04
380.0, 1000.0, 1538063415.0, 170.03, 170.05, 170.03, 170.03, 65.0, 170.04, 25.0, 0, 170.04
381.0, 1000.0, 1538063420.0, 170.04, 170.05, 170.02, 170.03, 29.0, 170.04, 4.0, 0, 170.04
382.0, 1000.0, 1538063425.0, 170.02, 170.03, 169.98, 170.02, 71.0, 170.0, 35.0, 0, 170.04
383.0, 1000.0, 1538063430.0, 170.02, 170.02, 170.01, 170.01, 32.0, 170.02, 4.0, 0, 170.04
384.0, 1000.0, 1538063435.0, 170.01, 170.05, 170.0, 170.05, 42.0, 170.02, 28.0, 1, 170.04
385.0, 1000.0, 1538063440.0, 170.03, 170.05, 170.03, 170.05, 13.0, 170.04, 9.0, 1, 170.04
386.0, 1000.0, 1538063445.0, 170.06, 170.06, 170.04, 170.05, 52.0, 170.05, 23.0, 0, 170.04
387.0, 1000.0, 1538063450.0, 170.05, 170.06, 170.04, 170.04, 56.0, 170.05, 7.0, 0, 170.04
388.0, 1000.0, 1538063460.0, 170.03, 170.03, 170.02, 170.02, 3.0, 170.02, 3.0, 0, 170.05
389.0, 1000.0, 1538063465.0, 170.02, 170.03, 170.02, 170.03, 32.0, 170.03, 5.0, 1, 170.05
390.0, 1000.0, 1538063470.0, 170.04, 170.05, 170.04, 170.05, 24.0, 170.05, 10.0, 1, 170.05
391.0, 1000.0, 1538063475.0, 170.05, 170.07, 170.05, 170.06, 30.0, 170.06, 14.0, 1, 170.05
392.0, 1000.0, 1538063480.0, 170.05, 170.08, 170.05, 170.07, 18.0, 170.07, 13.0, 1, 170.05
393.0, 1000.0, 1538063485.0, 170.08, 170.09, 170.08, 170.08, 37.0, 170.09, 8.0, 0, 170.05
394.0, 1000.0, 1538063490.0, 170.08, 170.08, 170.06, 170.06, 16.0, 170.07, 12.0, 0, 170.05
395.0, 1000.0, 1538063495.0, 170.06, 170.07, 170.05, 170.07, 21.0, 170.06, 6.0, 1, 170.05
396.0, 1000.0, 1538063500.0, 170.06, 170.07, 170.06, 170.06, 4.0, 170.06, 3.0, 0, 170.05
397.0, 1000.0, 1538063505.0, 170.06, 170.07, 170.04, 170.05, 29.0, 170.05, 15.0, 0, 170.05
398.0, 1000.0, 1538063510.0, 170.05, 170.06, 170.04, 170.05, 35.0, 170.06, 17.0, 0, 170.05
399.0, 1000.0, 1538063515.0, 170.03, 170.03, 170.02, 170.02, 20.0, 170.02, 6.0, 0, 170.05
400.0, 1000.0, 1538063520.0, 170.03, 170.03, 170.02, 170.03, 10.0, 170.03, 10.0, 0, 169.98
401.0, 1000.0, 1538063525.0, 170.03, 170.03, 169.99, 170.0, 83.0, 170.01, 45.0, 0, 169.98
402.0, 1000.0, 1538063530.0, 170.0, 170.01, 169.99, 170.0, 41.0, 170.0, 17.0, 0, 169.98
403.0, 1000.0, 1538063535.0, 170.0, 170.0, 169.99, 169.99, 11.0, 169.99, 9.0, 0, 169.98
404.0, 1000.0, 1538063540.0, 170.0, 170.0, 170.0, 170.0, 1.0, 170.0, 1.0, 0, 169.98
405.0, 1000.0, 1538063545.0, 169.99, 170.0, 169.93, 169.95, 87.0, 169.96, 21.0, 0, 169.98
406.0, 1000.0, 1538063550.0, 169.96, 169.96, 169.93, 169.94, 32.0, 169.94, 8.0, 0, 169.98
407.0, 1000.0, 1538063555.0, 169.94, 169.95, 169.93, 169.93, 7.0, 169.94, 6.0, 0, 169.98
408.0, 1000.0, 1538063560.0, 169.94, 169.97, 169.93, 169.95, 14.0, 169.95, 12.0, 1, 169.98
409.0, 1000.0, 1538063565.0, 169.97, 169.99, 169.96, 169.97, 32.0, 169.97, 9.0, 0, 169.98
410.0, 1000.0, 1538063570.0, 169.98, 169.99, 169.98, 169.99, 13.0, 169.99, 4.0, 1, 169.98
411.0, 1000.0, 1538063575.0, 170.0, 170.04, 169.99, 170.03, 115.0, 170.01, 36.0, 1, 169.98
412.0, 1000.0, 1538063580.0, 170.04, 170.04, 170.02, 170.03, 38.0, 170.03, 12.0, 0, 170.03
413.0, 1000.0, 1538063585.0, 170.04, 170.06, 170.03, 170.04, 17.0, 170.05, 13.0, 0, 170.03
414.0, 1000.0, 1538063595.0, 170.03, 170.03, 170.01, 170.02, 18.0, 170.02, 13.0, 0, 170.03
415.0, 1000.0, 1538063600.0, 170.01, 170.01, 170.01, 170.01, 2.0, 170.01, 2.0, 0, 170.03
416.0, 1000.0, 1538063605.0, 170.02, 170.03, 170.02, 170.03, 41.0, 170.02, 7.0, 1, 170.03
417.0, 1000.0, 1538063610.0, 170.04, 170.09, 170.04, 170.05, 15.0, 170.06, 8.0, 1, 170.03
418.0, 1000.0, 1538063615.0, 170.05, 170.07, 170.05, 170.06, 17.0, 170.07, 6.0, 1, 170.03
419.0, 1000.0, 1538063620.0, 170.06, 170.06, 170.01, 170.01, 33.0, 170.05, 9.0, 0, 170.03
420.0, 1000.0, 1538063625.0, 170.0, 170.0, 170.0, 170.0, 2.0, 170.0, 2.0, 0, 170.03
421.0, 1000.0, 1538063630.0, 170.01, 170.04, 170.01, 170.03, 13.0, 170.03, 12.0, 1, 170.03
422.0, 1000.0, 1538063635.0, 170.02, 170.03, 170.02, 170.02, 10.0, 170.02, 5.0, 0, 170.03
423.0, 1000.0, 1538063640.0, 170.0, 170.0, 169.96, 169.99, 55.0, 169.98, 19.0, 0, 169.97
424.0, 1000.0, 1538063645.0, 169.99, 170.0, 169.98, 169.99, 24.0, 169.99, 16.0, 0, 169.97
425.0, 1000.0, 1538063650.0, 170.0, 170.0, 169.98, 169.98, 17.0, 170.0, 3.0, 0, 169.97
426.0, 1000.0, 1538063655.0, 169.99, 169.99, 169.97, 169.98, 39.0, 169.98, 9.0, 0, 169.97
427.0, 1000.0, 1538063660.0, 169.98, 169.98, 169.97, 169.98, 47.0, 169.98, 23.0, 0, 169.97
428.0, 1000.0, 1538063665.0, 169.98, 170.0, 169.97, 169.99, 7.0, 169.98, 7.0, 1, 169.97
429.0, 1000.0, 1538063670.0, 169.99, 170.0, 169.95, 169.95, 13.0, 169.97, 12.0, 0, 169.97
430.0, 1000.0, 1538063675.0, 169.95, 169.95, 169.93, 169.93, 11.0, 169.95, 10.0, 0, 169.97
431.0, 1000.0, 1538063680.0, 169.94, 169.98, 169.94, 169.98, 38.0, 169.95, 10.0, 1, 169.97
432.0, 1000.0, 1538063690.0, 169.99, 169.99, 169.97, 169.97, 7.0, 169.98, 5.0, 0, 169.97
433.0, 1000.0, 1538063695.0, 169.96, 169.96, 169.96, 169.96, 10.0, 169.96, 1.0, 0, 169.97
434.0, 1000.0, 1538063700.0, 169.97, 169.99, 169.97, 169.99, 18.0, 169.98, 3.0, 1, 169.99
435.0, 1000.0, 1538063705.0, 169.99, 170.0, 169.99, 169.99, 23.0, 169.99, 15.0, 0, 169.99
436.0, 1000.0, 1538063710.0, 169.99, 170.0, 169.99, 170.0, 17.0, 169.99, 3.0, 1, 169.99
437.0, 1000.0, 1538063715.0, 170.0, 170.02, 169.99, 170.02, 41.0, 170.01, 19.0, 1, 169.99
438.0, 1000.0, 1538063720.0, 170.03, 170.03, 170.01, 170.01, 25.0, 170.02, 6.0, 0, 169.99
439.0, 1000.0, 1538063725.0, 170.02, 170.02, 170.02, 170.02, 2.0, 170.02, 1.0, 0, 169.99
440.0, 1000.0, 1538063730.0, 170.02, 170.02, 169.99, 169.99, 14.0, 170.01, 6.0, 0, 169.99
441.0, 1000.0, 1538063735.0, 169.99, 169.99, 169.97, 169.97, 8.0, 169.98, 8.0, 0, 169.99
442.0, 1000.0, 1538063740.0, 169.98, 169.98, 169.98, 169.98, 1.0, 169.98, 1.0, 0, 169.99
443.0, 1000.0, 1538063750.0, 169.98, 169.98, 169.98, 169.98, 1.0, 169.98, 1.0, 0, 169.99
444.0, 1000.0, 1538063755.0, 169.98, 169.99, 169.97, 169.99, 14.0, 169.98, 5.0, 1, 169.99
445.0, 1000.0, 1538063760.0, 169.99, 170.02, 169.99, 170.02, 20.0, 170.0, 12.0, 1, 170.05
446.0, 1000.0, 1538063765.0, 170.02, 170.06, 170.02, 170.06, 14.0, 170.04, 13.0, 1, 170.05
447.0, 1000.0, 1538063770.0, 170.07, 170.08, 170.07, 170.08, 5.0, 170.08, 3.0, 1, 170.05
448.0, 1000.0, 1538063775.0, 170.07, 170.08, 170.05, 170.05, 22.0, 170.06, 9.0, 0, 170.05
449.0, 1000.0, 1538063780.0, 170.03, 170.05, 170.03, 170.03, 11.0, 170.03, 9.0, 0, 170.05
450.0, 1000.0, 1538063785.0, 170.03, 170.04, 170.03, 170.04, 5.0, 170.04, 5.0, 1, 170.05
451.0, 1000.0, 1538063790.0, 170.05, 170.07, 170.05, 170.06, 19.0, 170.06, 5.0, 1, 170.05
452.0, 1000.0, 1538063795.0, 170.05, 170.05, 170.05, 170.05, 15.0, 170.05, 1.0, 0, 170.05
453.0, 1000.0, 1538063805.0, 170.06, 170.1, 170.06, 170.1, 16.0, 170.09, 8.0, 1, 170.05
454.0, 1000.0, 1538063815.0, 170.09, 170.1, 170.08, 170.08, 35.0, 170.09, 2.0, 0, 170.05
455.0, 1000.0, 1538063820.0, 170.08, 170.14, 170.08, 170.14, 65.0, 170.11, 21.0, 1, 170.18
456.0, 1000.0, 1538063825.0, 170.13, 170.14, 170.12, 170.12, 11.0, 170.13, 8.0, 0, 170.18
457.0, 1000.0, 1538063830.0, 170.12, 170.14, 170.12, 170.12, 18.0, 170.12, 16.0, 0, 170.18
458.0, 1000.0, 1538063835.0, 170.14, 170.16, 170.14, 170.14, 58.0, 170.15, 37.0, 0, 170.18
459.0, 1000.0, 1538063840.0, 170.15, 170.18, 170.15, 170.17, 18.0, 170.16, 11.0, 1, 170.18
460.0, 1000.0, 1538063845.0, 170.16, 170.17, 170.15, 170.16, 61.0, 170.16, 17.0, 0, 170.18
461.0, 1000.0, 1538063850.0, 170.17, 170.18, 170.16, 170.17, 81.0, 170.18, 20.0, 0, 170.18
462.0, 1000.0, 1538063855.0, 170.15, 170.2, 170.14, 170.2, 57.0, 170.18, 40.0, 1, 170.18
463.0, 1000.0, 1538063860.0, 170.18, 170.22, 170.17, 170.22, 27.0, 170.21, 16.0, 1, 170.18
464.0, 1000.0, 1538063865.0, 170.22, 170.24, 170.21, 170.23, 34.0, 170.23, 11.0, 1, 170.18
465.0, 1000.0, 1538063870.0, 170.24, 170.25, 170.22, 170.23, 13.0, 170.23, 9.0, 0, 170.18
466.0, 1000.0, 1538063875.0, 170.24, 170.25, 170.23, 170.24, 74.0, 170.24, 37.0, 0, 170.18
467.0, 1000.0, 1538063880.0, 170.24, 170.27, 170.23, 170.26, 110.0, 170.25, 34.0, 1, 170.26
468.0, 1000.0, 1538063885.0, 170.25, 170.26, 170.25, 170.25, 28.0, 170.25, 11.0, 0, 170.26
469.0, 1000.0, 1538063890.0, 170.26, 170.3, 170.24, 170.25, 90.0, 170.27, 43.0, 0, 170.26
470.0, 1000.0, 1538063895.0, 170.24, 170.27, 170.24, 170.27, 8.0, 170.26, 7.0, 1, 170.26
471.0, 1000.0, 1538063900.0, 170.28, 170.28, 170.28, 170.28, 15.0, 170.28, 10.0, 0, 170.26
472.0, 1000.0, 1538063905.0, 170.28, 170.29, 170.26, 170.28, 68.0, 170.28, 38.0, 0, 170.26
473.0, 1000.0, 1538063910.0, 170.27, 170.28, 170.24, 170.25, 38.0, 170.27, 15.0, 0, 170.26
474.0, 1000.0, 1538063915.0, 170.26, 170.27, 170.24, 170.26, 18.0, 170.26, 6.0, 0, 170.26
475.0, 1000.0, 1538063920.0, 170.25, 170.27, 170.24, 170.27, 14.0, 170.25, 4.0, 1, 170.26
476.0, 1000.0, 1538063925.0, 170.26, 170.27, 170.26, 170.26, 11.0, 170.26, 8.0, 0, 170.26
477.0, 1000.0, 1538063930.0, 170.25, 170.26, 170.24, 170.25, 10.0, 170.25, 8.0, 0, 170.26
478.0, 1000.0, 1538063935.0, 170.25, 170.27, 170.24, 170.25, 40.0, 170.25, 15.0, 0, 170.26
479.0, 1000.0, 1538063940.0, 170.26, 170.26, 170.24, 170.25, 28.0, 170.25, 22.0, 0, 170.26
480.0, 1000.0, 1538063945.0, 170.26, 170.27, 170.23, 170.23, 5.0, 170.26, 5.0, 0, 170.26
481.0, 1000.0, 1538063950.0, 170.24, 170.26, 170.23, 170.25, 13.0, 170.25, 7.0, 1, 170.26
482.0, 1000.0, 1538063955.0, 170.25, 170.25, 170.21, 170.23, 47.0, 170.22, 19.0, 0, 170.26
483.0, 1000.0, 1538063960.0, 170.23, 170.26, 170.22, 170.24, 15.0, 170.24, 12.0, 1, 170.26
484.0, 1000.0, 1538063965.0, 170.26, 170.27, 170.25, 170.27, 23.0, 170.26, 14.0, 1, 170.26
485.0, 1000.0, 1538063970.0, 170.27, 170.3, 170.26, 170.27, 55.0, 170.28, 32.0, 0, 170.26
486.0, 1000.0, 1538063975.0, 170.28, 170.29, 170.27, 170.28, 14.0, 170.28, 9.0, 0, 170.26
487.0, 1000.0, 1538063980.0, 170.28, 170.28, 170.27, 170.28, 6.0, 170.28, 5.0, 0, 170.26
488.0, 1000.0, 1538063985.0, 170.27, 170.28, 170.26, 170.26, 12.0, 170.27, 9.0, 0, 170.26
489.0, 1000.0, 1538063990.0, 170.26, 170.26, 170.26, 170.26, 1.0, 170.26, 1.0, 0, 170.26
490.0, 1000.0, 1538063995.0, 170.27, 170.3, 170.27, 170.29, 155.0, 170.3, 66.0, 1, 170.26
491.0, 1000.0, 1538064000.0, 170.28, 170.31, 170.28, 170.3, 83.0, 170.3, 32.0, 1, 170.27
492.0, 1000.0, 1538064005.0, 170.29, 170.29, 170.27, 170.27, 16.0, 170.28, 8.0, 0, 170.27
493.0, 1000.0, 1538064010.0, 170.26, 170.29, 170.25, 170.28, 57.0, 170.26, 33.0, 1, 170.27
494.0, 1000.0, 1538064015.0, 170.27, 170.27, 170.25, 170.25, 6.0, 170.27, 2.0, 0, 170.27
495.0, 1000.0, 1538064020.0, 170.25, 170.25, 170.25, 170.25, 3.0, 170.25, 3.0, 0, 170.27
496.0, 1000.0, 1538064025.0, 170.24, 170.24, 170.23, 170.24, 12.0, 170.24, 3.0, 0, 170.27
497.0, 1000.0, 1538064030.0, 170.24, 170.26, 170.24, 170.26, 14.0, 170.25, 13.0, 1, 170.27
498.0, 1000.0, 1538064035.0, 170.26, 170.28, 170.26, 170.27, 29.0, 170.27, 16.0, 1, 170.27
499.0, 1000.0, 1538064040.0, 170.27, 170.29, 170.26, 170.28, 92.0, 170.28, 33.0, 1, 170.27
500.0, 1000.0, 1538064045.0, 170.29, 170.3, 170.29, 170.29, 126.0, 170.3, 60.0, 0, 170.27
501.0, 1000.0, 1538064050.0, 170.3, 170.3, 170.29, 170.3, 42.0, 170.3, 26.0, 0, 170.27
502.0, 1000.0, 1538064055.0, 170.3, 170.3, 170.29, 170.3, 10.0, 170.3, 7.0, 0, 170.27
503.0, 1000.0, 1538064060.0, 170.3, 170.3, 170.29, 170.3, 78.0, 170.3, 42.0, 0, 170.27
504.0, 1000.0, 1538064065.0, 170.3, 170.3, 170.26, 170.28, 137.0, 170.29, 62.0, 0, 170.27
505.0, 1000.0, 1538064070.0, 170.29, 170.31, 170.29, 170.3, 85.0, 170.3, 35.0, 1, 170.27
506.0, 1000.0, 1538064075.0, 170.3, 170.3, 170.26, 170.26, 103.0, 170.29, 45.0, 0, 170.27
507.0, 1000.0, 1538064080.0, 170.27, 170.27, 170.25, 170.27, 14.0, 170.27, 4.0, 0, 170.27
508.0, 1000.0, 1538064085.0, 170.25, 170.27, 170.24, 170.26, 12.0, 170.25, 11.0, 1, 170.27
509.0, 1000.0, 1538064090.0, 170.25, 170.25, 170.22, 170.22, 94.0, 170.22, 26.0, 0, 170.27
510.0, 1000.0, 1538064095.0, 170.23, 170.25, 170.22, 170.25, 54.0, 170.22, 8.0, 1, 170.27
511.0, 1000.0, 1538064100.0, 170.26, 170.26, 170.26, 170.26, 1.0, 170.26, 1.0, 0, 170.27
512.0, 1000.0, 1538064105.0, 170.26, 170.29, 170.26, 170.28, 55.0, 170.28, 13.0, 1, 170.27
513.0, 1000.0, 1538064110.0, 170.28, 170.28, 170.27, 170.28, 14.0, 170.28, 12.0, 0, 170.27
514.0, 1000.0, 1538064115.0, 170.27, 170.27, 170.22, 170.23, 34.0, 170.24, 27.0, 0, 170.27
515.0, 1000.0, 1538064120.0, 170.21, 170.22, 170.2, 170.21, 74.0, 170.21, 13.0, 0, 170.13
516.0, 1000.0, 1538064130.0, 170.2, 170.2, 170.17, 170.19, 25.0, 170.19, 18.0, 0, 170.13
517.0, 1000.0, 1538064140.0, 170.18, 170.19, 170.15, 170.18, 28.0, 170.17, 22.0, 0, 170.13
518.0, 1000.0, 1538064145.0, 170.17, 170.17, 170.13, 170.13, 10.0, 170.14, 7.0, 0, 170.13
519.0, 1000.0, 1538064150.0, 170.14, 170.14, 170.12, 170.14, 20.0, 170.13, 14.0, 0, 170.13
520.0, 1000.0, 1538064155.0, 170.14, 170.14, 170.13, 170.13, 19.0, 170.13, 5.0, 0, 170.13
521.0, 1000.0, 1538064160.0, 170.13, 170.14, 170.13, 170.14, 6.0, 170.14, 3.0, 1, 170.13
522.0, 1000.0, 1538064165.0, 170.13, 170.13, 170.03, 170.06, 104.0, 170.07, 51.0, 0, 170.13
523.0, 1000.0, 1538064170.0, 170.05, 170.06, 170.03, 170.06, 21.0, 170.05, 11.0, 1, 170.13
524.0, 1000.0, 1538064175.0, 170.06, 170.06, 170.05, 170.06, 11.0, 170.05, 4.0, 0, 170.13
525.0, 1000.0, 1538064180.0, 170.07, 170.11, 170.07, 170.1, 48.0, 170.1, 19.0, 1, 170.06
526.0, 1000.0, 1538064185.0, 170.08, 170.1, 170.08, 170.09, 13.0, 170.09, 2.0, 1, 170.06
527.0, 1000.0, 1538064190.0, 170.08, 170.08, 170.08, 170.08, 1.0, 170.08, 1.0, 0, 170.06
528.0, 1000.0, 1538064205.0, 170.07, 170.08, 170.07, 170.07, 2.0, 170.07, 2.0, 0, 170.06
529.0, 1000.0, 1538064210.0, 170.08, 170.09, 170.07, 170.07, 25.0, 170.07, 16.0, 0, 170.06
530.0, 1000.0, 1538064215.0, 170.07, 170.07, 170.06, 170.06, 6.0, 170.06, 2.0, 0, 170.06
531.0, 1000.0, 1538064220.0, 170.07, 170.07, 170.06, 170.06, 12.0, 170.06, 12.0, 0, 170.06
532.0, 1000.0, 1538064225.0, 170.05, 170.05, 170.02, 170.04, 58.0, 170.04, 13.0, 0, 170.06
533.0, 1000.0, 1538064230.0, 170.01, 170.02, 169.97, 169.99, 68.0, 170.0, 28.0, 0, 170.06
534.0, 1000.0, 1538064235.0, 169.99, 170.0, 169.99, 169.99, 18.0, 169.99, 10.0, 0, 170.06
535.0, 1000.0, 1538064240.0, 169.97, 169.99, 169.97, 169.98, 16.0, 169.99, 14.0, 1, 170.03
536.0, 1000.0, 1538064245.0, 169.98, 169.99, 169.97, 169.98, 4.0, 169.98, 2.0, 0, 170.03
537.0, 1000.0, 1538064250.0, 169.99, 169.99, 169.98, 169.99, 21.0, 169.99, 2.0, 0, 170.03
538.0, 1000.0, 1538064255.0, 169.99, 170.03, 169.99, 170.02, 47.0, 170.01, 18.0, 1, 170.03
539.0, 1000.0, 1538064260.0, 170.01, 170.03, 170.0, 170.03, 11.0, 170.01, 11.0, 1, 170.03
540.0, 1000.0, 1538064265.0, 170.03, 170.04, 170.03, 170.04, 5.0, 170.04, 4.0, 1, 170.03
541.0, 1000.0, 1538064270.0, 170.05, 170.05, 170.05, 170.05, 1.0, 170.05, 1.0, 0, 170.03
542.0, 1000.0, 1538064275.0, 170.05, 170.05, 170.04, 170.05, 3.0, 170.05, 3.0, 0, 170.03
543.0, 1000.0, 1538064280.0, 170.05, 170.06, 170.04, 170.06, 15.0, 170.05, 13.0, 1, 170.03
544.0, 1000.0, 1538064285.0, 170.08, 170.08, 170.08, 170.08, 1.0, 170.08, 1.0, 0, 170.03
